sales_order_sk,id_order,id_date,customer_sk,channel_sk,store_sk,shipping_location_sk,total_amount,subtotal,tax_amount,shipping_fee
4884,1000005790,20250607,765,1,,380,15429.6,11760.0,2469.6,1200.0
4885,1000005792,20250912,1078,1,,259,15420.0,12000.0,2520.0,900.0
4886,1000005793,20250401,1469,1,,2167,90770.25,74025.0,15545.25,1200.0
4887,1000005794,20250602,849,2,2.0,2,39204.0,32400.0,6804.0,0.0
4888,1000005795,20250807,222,1,,1878,54561.0,44100.0,9261.0,1200.0
4889,1000005796,20240910,972,1,,2875,33870.0,27000.0,5670.0,1200.0
4890,1000005797,20240125,332,1,,1595,44576.16,36096.0,7580.16,900.0
4891,1000005798,20240714,1333,1,,2713,47754.75,38475.0,8079.75,1200.0
4892,1000005799,20240809,1209,1,,877,40704.0,32400.0,6804.0,1500.0
4893,1000005800,20240201,254,1,,2174,46023.24,37044.0,7779.24,1200.0
4894,1000005801,20250706,783,2,3.0,3,26136.0,21600.0,4536.0,0.0
4895,1000005802,20250820,203,2,1.0,1,35574.0,29400.0,6174.0,0.0
4896,1000005803,20240329,570,1,,2316,109800.0,90000.0,18900.0,900.0
4897,1000005804,20240527,1317,1,,3025,18687.0,14700.0,3087.0,900.0
4898,1000005805,20240903,664,2,1.0,1,41382.0,34200.0,7182.0,0.0
4899,1000005807,20250520,1032,1,,2784,29867.4,23940.0,5027.4,900.0
4900,1000005808,20241105,532,1,,437,35685.0,28500.0,5985.0,1200.0
4901,1000005809,20240812,569,1,,2813,28488.0,22800.0,4788.0,900.0
4902,1000005810,20240328,685,1,,2656,39523.2,31920.0,6703.2,900.0
4903,1000005812,20240607,206,1,,2750,27636.0,21600.0,4536.0,1500.0
4904,1000005814,20250613,1485,1,,291,71985.0,58500.0,12285.0,1200.0
4905,1000005815,20250315,1360,1,,1047,27036.0,21600.0,4536.0,900.0
4906,1000005816,20250612,649,2,2.0,2,41382.0,34200.0,7182.0,0.0
4907,1000005817,20250329,182,2,1.0,1,30492.0,25200.0,5292.0,0.0
4908,1000005818,20241202,1282,1,,1104,24422.4,19440.0,4082.4,900.0
4909,1000005819,20241127,1280,1,,1565,44760.0,36000.0,7560.0,1200.0
4910,1000005820,20250716,444,1,,1229,32962.5,26250.0,5512.5,1200.0
4911,1000005821,20240321,467,1,,2112,30240.0,24000.0,5040.0,1200.0
4912,1000005822,20241025,1033,1,,2381,28909.08,23148.0,4861.08,900.0
4913,1000005823,20240324,502,1,,1993,30240.0,24000.0,5040.0,1200.0
4914,1000005824,20250730,1167,1,,2243,40404.0,32400.0,6804.0,1200.0
4915,1000005825,20241117,818,2,2.0,2,35574.0,29400.0,6174.0,0.0
4916,1000005826,20250210,468,1,,764,18442.5,14250.0,2992.5,1200.0
4917,1000005827,20250415,1151,1,,195,54561.0,44100.0,9261.0,1200.0
4918,1000005828,20250414,418,1,,908,44460.0,36000.0,7560.0,900.0
4919,1000005830,20240717,477,2,2.0,2,60475.8,49980.0,10495.8,0.0
4920,1000005831,20240409,1236,1,,1811,30782.16,24696.0,5186.16,900.0
4921,1000005832,20240312,1257,1,,712,52687.92,42552.0,8935.92,1200.0
4922,1000005833,20240911,436,1,,909,31546.8,25080.0,5266.8,1200.0
4923,1000005834,20240723,1206,1,,292,15972.0,13200.0,2772.0,0.0
4924,1000005835,20240325,249,1,,2464,51929.25,41925.0,8804.25,1200.0
4925,1000005836,20250915,954,1,,2885,14268.0,10800.0,2268.0,1200.0
4926,1000005837,20241114,391,2,3.0,3,39204.0,32400.0,6804.0,0.0
4927,1000005838,20250416,462,2,4.0,4,39204.0,32400.0,6804.0,0.0
4928,1000005839,20250223,279,2,3.0,3,17242.5,14250.0,2992.5,0.0
4929,1000005840,20250830,1269,1,,289,43560.0,36000.0,7560.0,0.0
4930,1000005841,20250824,1240,2,4.0,4,31036.5,25650.0,5386.5,0.0
4931,1000005842,20240725,362,2,4.0,4,42688.8,35280.0,7408.8,0.0
4932,1000005843,20250522,1120,2,4.0,4,17242.5,14250.0,2992.5,0.0
4933,1000005844,20250202,347,1,,1627,54261.0,44100.0,9261.0,900.0
4934,1000005845,20240717,1222,1,,869,70024.8,56880.0,11944.8,1200.0
4935,1000005846,20240506,379,1,,327,13068.0,10800.0,2268.0,0.0
4936,1000005847,20241030,1002,2,3.0,3,80803.8,66780.0,14023.8,0.0
4937,1000005849,20240416,302,2,3.0,3,62236.35,51435.0,10801.35,0.0
4938,1000005850,20250831,418,2,4.0,4,75358.8,62280.0,13078.8,0.0
4939,1000005851,20240819,322,1,,717,40830.0,33000.0,6930.0,900.0
4940,1000005852,20240425,590,2,2.0,2,53361.0,44100.0,9261.0,0.0
4941,1000005853,20250507,1444,1,,454,29359.2,23520.0,4939.2,900.0
4942,1000005854,20250919,1135,1,,1416,88341.78,72018.0,15123.78,1200.0
4943,1000005855,20250826,1163,1,,1163,43588.8,35280.0,7408.8,900.0
4944,1000005856,20250115,591,1,,1595,61303.2,49920.0,10483.2,900.0
4945,1000005857,20250111,338,1,,1118,53361.0,44100.0,9261.0,0.0
4946,1000005858,20240222,911,1,,2526,30903.0,24300.0,5103.0,1500.0
4947,1000005859,20250217,46,2,1.0,1,42688.8,35280.0,7408.8,0.0
4948,1000005860,20241020,1344,2,2.0,2,74778.0,61800.0,12978.0,0.0
4949,1000005861,20250626,314,2,3.0,3,17787.0,14700.0,3087.0,0.0
4950,1000005863,20240929,1358,1,,2659,13968.0,10800.0,2268.0,900.0
4951,1000005864,20240418,1162,2,2.0,2,53361.0,44100.0,9261.0,0.0
4952,1000005865,20250107,1053,2,2.0,2,97411.05,80505.0,16906.05,0.0
4953,1000005868,20240907,1101,2,1.0,1,13794.0,11400.0,2394.0,0.0
4954,1000005869,20241007,1406,2,2.0,2,38419.92,31752.0,6667.92,0.0
4955,1000005870,20250106,688,2,4.0,4,13794.0,11400.0,2394.0,0.0
4956,1000005872,20240719,279,1,,990,15129.6,11760.0,2469.6,900.0
4957,1000005873,20240606,185,1,,2485,14994.0,11400.0,2394.0,1200.0
4958,1000005874,20250605,1492,1,,661,93619.8,76380.0,16039.8,1200.0
4959,1000005875,20250212,277,1,,3157,54379.5,43950.0,9229.5,1200.0
4960,1000005876,20250701,1234,2,1.0,1,43560.0,36000.0,7560.0,0.0
4961,1000005877,20240317,858,1,,2492,33870.0,27000.0,5670.0,1200.0
4962,1000005878,20240915,315,2,3.0,3,39857.4,32940.0,6917.4,0.0
4963,1000005879,20250706,1151,2,1.0,1,28459.2,23520.0,4939.2,0.0
4964,1000005880,20241118,994,1,,694,59488.2,48420.0,10168.2,900.0
4965,1000005881,20240625,9,2,3.0,3,86394.0,71400.0,14994.0,0.0
4966,1000005882,20240924,1247,2,2.0,2,36209.25,29925.0,6284.25,0.0
4967,1000005883,20240921,879,1,,754,71985.0,58500.0,12285.0,1200.0
4968,1000005884,20240409,113,1,,2324,44460.0,36000.0,7560.0,900.0
4969,1000005886,20240621,941,2,1.0,1,26862.0,22200.0,4662.0,0.0
4970,1000005887,20240712,1467,1,,301,27336.0,21600.0,4536.0,1200.0
4971,1000005888,20250706,1188,1,,2620,19350.0,15000.0,3150.0,1200.0
4972,1000005889,20250803,1115,1,,3072,71985.0,58500.0,12285.0,1200.0
4973,1000005890,20240521,1336,2,4.0,4,28459.2,23520.0,4939.2,0.0
4974,1000005891,20240118,1363,1,,313,18966.75,15675.0,3291.75,0.0
4975,1000005895,20240808,519,1,,1503,31036.5,25650.0,5386.5,0.0
4976,1000005896,20240317,1319,1,,923,27036.0,21600.0,4536.0,900.0
4977,1000005897,20240716,182,2,1.0,1,105905.25,87525.0,18380.25,0.0
4978,1000005899,20250228,990,1,,294,50205.0,40500.0,8505.0,1200.0
4979,1000005900,20241029,500,1,,2393,49905.0,40500.0,8505.0,900.0
4980,1000005901,20241021,353,1,,1944,43789.5,34950.0,7339.5,1500.0
4981,1000005902,20240918,980,1,,3112,67982.4,55440.0,11642.4,900.0
4982,1000005903,20250607,1137,1,,332,35385.0,28500.0,5985.0,900.0
4983,1000005904,20240410,1122,1,,1994,60722.4,49440.0,10382.4,900.0
4984,1000005905,20240517,588,1,,1225,15294.0,11400.0,2394.0,1500.0
4985,1000005906,20250108,1144,2,3.0,3,41382.0,34200.0,7182.0,0.0
4986,1000005907,20240610,1413,1,,211,75443.1,61110.0,12833.1,1500.0
4987,1000005909,20250511,142,1,,387,19957.5,15750.0,3307.5,900.0
4988,1000005911,20250615,1042,2,2.0,2,55495.44,45864.0,9631.44,0.0
4989,1000005912,20241223,728,2,4.0,4,31218.0,25800.0,5418.0,0.0
4990,1000005914,20241214,484,1,,1865,38252.7,30870.0,6482.7,900.0
4991,1000005915,20250427,1339,1,,2916,19004.62,14962.5,3142.12,900.0
4992,1000005916,20250529,1474,1,,1787,48279.0,39900.0,8379.0,0.0
4993,1000005917,20241023,1161,1,,459,69870.0,57000.0,11970.0,900.0
4994,1000005918,20240223,1149,2,4.0,4,53361.0,44100.0,9261.0,0.0
4995,1000005919,20240723,477,1,,1212,37074.0,29400.0,6174.0,1500.0
4996,1000005921,20250529,508,1,,1426,77212.2,62820.0,13192.2,1200.0
4997,1000005922,20250903,689,1,,2393,51231.0,41100.0,8631.0,1500.0
4998,1000005923,20241001,289,2,4.0,4,46554.75,38475.0,8079.75,0.0
4999,1000005925,20250115,1061,1,,872,16146.0,12600.0,2646.0,900.0
5000,1000005926,20240905,1051,2,1.0,1,11761.2,9720.0,2041.2,0.0
5001,1000005927,20250805,35,2,3.0,3,35574.0,29400.0,6174.0,0.0
5002,1000005928,20241212,3,2,4.0,4,52090.5,43050.0,9040.5,0.0
5003,1000005930,20250413,1232,2,1.0,1,64759.2,53520.0,11239.2,0.0
5004,1000005931,20240501,1076,1,,43,19287.0,14700.0,3087.0,1500.0
5005,1000005932,20250519,111,2,2.0,2,43923.0,36300.0,7623.0,0.0
5006,1000005933,20250125,1149,2,1.0,1,80368.2,66420.0,13948.2,0.0
5007,1000005934,20250527,1392,2,2.0,2,25613.28,21168.0,4445.28,0.0
5008,1000005935,20250826,611,2,3.0,3,26136.0,21600.0,4536.0,0.0
5009,1000005936,20241014,1313,1,,2042,59643.0,48300.0,10143.0,1200.0
5010,1000005938,20250329,1362,1,,6,15420.0,12000.0,2520.0,900.0
5011,1000005939,20250216,1225,2,1.0,1,87120.0,72000.0,15120.0,0.0
5012,1000005940,20241013,1406,1,,628,40104.0,32400.0,6804.0,900.0
5013,1000005941,20241123,220,1,,155,37800.0,30000.0,6300.0,1500.0
5014,1000005942,20250923,1160,1,,871,34485.0,28500.0,5985.0,0.0
5015,1000005943,20240918,745,2,3.0,3,52453.5,43350.0,9103.5,0.0
5016,1000005944,20240224,928,1,,1430,31692.0,25200.0,5292.0,1200.0
5017,1000005945,20240202,1377,1,,3059,66973.5,55350.0,11623.5,0.0
5018,1000005946,20240218,1475,1,,2275,31036.5,25650.0,5386.5,0.0
5019,1000005947,20250413,138,2,3.0,3,29882.16,24696.0,5186.16,0.0
5020,1000005948,20241006,697,1,,2245,18987.0,14700.0,3087.0,1200.0
5021,1000005949,20250827,1393,1,,2281,34170.0,27000.0,5670.0,1500.0
5022,1000005950,20241215,1000,1,,2066,31959.33,25173.0,5286.33,1500.0
5023,1000005952,20250709,722,1,,1333,28488.0,22800.0,4788.0,900.0
5024,1000005953,20250126,1447,1,,1578,17835.0,13500.0,2835.0,1500.0
5025,1000005954,20250403,1466,2,4.0,4,28459.2,23520.0,4939.2,0.0
5026,1000005955,20240125,189,1,,941,14006.64,10584.0,2222.64,1200.0
5027,1000005956,20240807,148,1,,230,45004.5,36450.0,7654.5,900.0
5028,1000005958,20240805,596,1,,173,25613.28,21168.0,4445.28,0.0
5029,1000005960,20250125,100,2,2.0,2,35574.0,29400.0,6174.0,0.0
5030,1000005961,20250906,1473,1,,1247,45060.0,36000.0,7560.0,1500.0
5031,1000005962,20240129,913,2,1.0,1,81566.1,67410.0,14156.1,0.0
5032,1000005963,20240914,43,1,,1564,62438.1,50610.0,10628.1,1200.0
5033,1000005964,20240118,882,2,4.0,4,24829.2,20520.0,4309.2,0.0
5034,1000005965,20241204,979,1,,995,70351.5,57150.0,12001.5,1200.0
5035,1000005966,20250527,281,1,,2112,30240.0,24000.0,5040.0,1200.0
5036,1000005967,20250812,32,1,,2037,69260.4,57240.0,12020.4,0.0
5037,1000005968,20250318,1427,2,1.0,1,29040.0,24000.0,5040.0,0.0
5038,1000005969,20250920,112,2,3.0,3,14520.0,12000.0,2520.0,0.0
5039,1000005970,20250805,187,1,,687,40704.0,32400.0,6804.0,1500.0
5040,1000005971,20250604,757,1,,3102,40104.0,32400.0,6804.0,900.0
5041,1000005972,20240715,849,1,,2983,27036.0,21600.0,4536.0,900.0
5042,1000005973,20241204,902,1,,1715,19050.0,15000.0,3150.0,900.0
5043,1000005974,20240823,38,2,1.0,1,11761.2,9720.0,2041.2,0.0
5044,1000005975,20241023,1129,1,,1954,29359.2,23520.0,4939.2,900.0
5045,1000005976,20250605,561,1,,2924,57172.5,47250.0,9922.5,0.0
5046,1000005977,20241219,141,1,,2712,44188.8,35280.0,7408.8,1500.0
5047,1000005978,20250422,1236,1,,922,58951.2,48720.0,10231.2,0.0
5048,1000005979,20240506,276,1,,3041,33870.0,27000.0,5670.0,1200.0
5049,1000005980,20241024,375,2,2.0,2,35283.6,29160.0,6123.6,0.0
5050,1000005981,20250601,370,2,3.0,3,24829.2,20520.0,4309.2,0.0
5051,1000005982,20240206,1304,2,1.0,1,17787.0,14700.0,3087.0,0.0
5052,1000005983,20241212,926,1,,3170,42882.0,34200.0,7182.0,1500.0
5053,1000005984,20250512,468,2,2.0,2,48024.9,39690.0,8334.9,0.0
5054,1000005986,20240218,986,1,,1234,61131.3,49530.0,10401.3,1200.0
5055,1000005987,20250614,1343,2,2.0,2,112275.9,92790.0,19485.9,0.0
5056,1000005989,20250302,1133,2,2.0,2,13721.4,11340.0,2381.4,0.0
5057,1000005990,20240811,716,2,3.0,3,17242.5,14250.0,2992.5,0.0
5058,1000005991,20250207,333,1,,2377,38852.7,30870.0,6482.7,1500.0
5059,1000005992,20250131,1297,1,,765,19565.7,16170.0,3395.7,0.0
5060,1000005994,20240921,1099,2,3.0,3,13068.0,10800.0,2268.0,0.0
5061,1000005995,20250925,49,1,,1358,35985.0,28500.0,5985.0,1500.0
5062,1000005996,20240212,444,2,3.0,3,85305.0,70500.0,14805.0,0.0
5063,1000005998,20240509,610,2,2.0,2,123057.0,101700.0,21357.0,0.0
5064,1000005999,20241229,93,1,,1344,55213.88,44887.5,9426.38,900.0
5065,1000006000,20240126,1318,2,3.0,3,104943.3,86730.0,18213.3,0.0
5066,1000006002,20240719,789,1,,778,44760.0,36000.0,7560.0,1200.0
5067,1000006003,20240930,1290,1,,1671,24422.4,19440.0,4082.4,900.0
5068,1000006004,20240726,1340,2,4.0,4,12414.6,10260.0,2154.6,0.0
5069,1000006005,20240204,327,1,,1783,28459.2,23520.0,4939.2,0.0
5070,1000006006,20240302,1131,1,,645,77938.2,63420.0,13318.2,1200.0
5071,1000006007,20250304,295,1,,2770,55553.28,45168.0,9485.28,900.0
5072,1000006008,20241210,580,1,,2758,31464.6,25260.0,5304.6,900.0
5073,1000006009,20250322,364,1,,2716,35203.5,28350.0,5953.5,900.0
5074,1000006010,20241227,353,1,,2371,43560.0,36000.0,7560.0,0.0
5075,1000006011,20240609,966,2,1.0,1,30855.0,25500.0,5355.0,0.0
5076,1000006013,20241113,534,1,,838,92530.8,75480.0,15850.8,1200.0
5077,1000006014,20241026,1488,2,4.0,4,27588.0,22800.0,4788.0,0.0
5078,1000006015,20240727,10,1,,1835,60766.2,50220.0,10546.2,0.0
5079,1000006016,20250601,269,1,,1374,27336.0,21600.0,4536.0,1200.0
5080,1000006017,20241211,724,1,,1955,55350.0,45000.0,9450.0,900.0
5081,1000006018,20250407,37,1,,957,58762.2,47820.0,10042.2,900.0
5082,1000006019,20240306,459,2,3.0,3,25613.28,21168.0,4445.28,0.0
5083,1000006021,20250826,382,2,4.0,4,35937.0,29700.0,6237.0,0.0
5084,1000006022,20240813,1096,1,,1071,12661.2,9720.0,2041.2,900.0
5085,1000006023,20250131,894,1,,2015,41382.0,34200.0,7182.0,0.0
5086,1000006024,20250319,1403,2,2.0,2,41164.2,34020.0,7144.2,0.0
5087,1000006025,20250609,647,1,,1355,35685.0,28500.0,5985.0,1200.0
5088,1000006026,20240816,65,2,4.0,4,16008.3,13230.0,2778.3,0.0
5089,1000006028,20250301,210,1,,2850,83092.8,67680.0,14212.8,1200.0
5090,1000006029,20240611,584,1,,2662,14268.0,10800.0,2268.0,1200.0
5091,1000006030,20241122,876,1,,2123,20865.0,16500.0,3465.0,900.0
5092,1000006031,20250106,221,1,,1823,59806.35,48435.0,10171.35,1200.0
5093,1000006033,20241106,858,1,,2450,25729.2,20520.0,4309.2,900.0
5094,1000006034,20250308,1179,1,,2912,29940.0,24000.0,5040.0,900.0
5095,1000006035,20240525,970,1,,2733,37409.25,29925.0,6284.25,1200.0
5096,1000006037,20250903,1090,2,2.0,2,36300.0,30000.0,6300.0,0.0
5097,1000006038,20250210,939,1,,1530,43888.8,35280.0,7408.8,1200.0
5098,1000006039,20240127,1276,1,,2283,27336.0,21600.0,4536.0,1200.0
5099,1000006040,20240406,533,1,,7,50205.0,40500.0,8505.0,1200.0
5100,1000006042,20250726,987,2,4.0,4,77464.2,64020.0,13444.2,0.0
5101,1000006043,20241028,1073,2,3.0,3,13721.4,11340.0,2381.4,0.0
5102,1000006044,20240115,125,1,,2242,64988.7,52470.0,11018.7,1500.0
5103,1000006045,20250515,86,2,1.0,1,82165.05,67905.0,14260.05,0.0
5104,1000006046,20240812,574,2,3.0,3,43560.0,36000.0,7560.0,0.0
5105,1000006047,20240331,31,1,,1976,54261.0,44100.0,9261.0,900.0
5106,1000006048,20241209,109,2,1.0,1,75141.0,62100.0,13041.0,0.0
5107,1000006049,20240808,1171,2,3.0,3,14229.6,11760.0,2469.6,0.0
5108,1000006050,20240402,942,1,,1992,14268.0,10800.0,2268.0,1200.0
5109,1000006051,20240218,1318,1,,2212,65523.6,53160.0,11163.6,1200.0
5110,1000006053,20250827,27,2,2.0,2,26136.0,21600.0,4536.0,0.0
5111,1000006054,20250818,347,1,,547,37109.25,29925.0,6284.25,900.0
5112,1000006055,20250919,1161,1,,2849,49542.0,40200.0,8442.0,900.0
5113,1000006056,20250911,1134,2,4.0,4,36300.0,30000.0,6300.0,0.0
5114,1000006057,20250721,495,1,,1733,75552.0,61200.0,12852.0,1500.0
5115,1000006058,20240911,75,2,3.0,3,14229.6,11760.0,2469.6,0.0
5116,1000006059,20241222,598,2,1.0,1,34485.0,28500.0,5985.0,0.0
5117,1000006060,20250303,105,2,1.0,1,48024.9,39690.0,8334.9,0.0
5118,1000006061,20240318,459,2,4.0,4,113764.2,94020.0,19744.2,0.0
5119,1000006062,20240102,1263,1,,3101,12661.2,9720.0,2041.2,900.0
5120,1000006063,20240131,1483,1,,2498,52310.4,42240.0,8870.4,1200.0
5121,1000006064,20250918,1072,2,4.0,4,26136.0,21600.0,4536.0,0.0
5122,1000006065,20240711,1230,1,,2150,69744.0,56400.0,11844.0,1500.0
5123,1000006067,20241012,1167,2,3.0,3,74596.5,61650.0,12946.5,0.0
5124,1000006068,20240624,55,2,1.0,1,39204.0,32400.0,6804.0,0.0
5125,1000006069,20250406,1188,1,,376,16201.5,12150.0,2551.5,1500.0
5126,1000006070,20250508,1409,1,,2376,43560.0,36000.0,7560.0,0.0
5127,1000006071,20241014,1463,2,4.0,4,59023.8,48780.0,10243.8,0.0
5128,1000006072,20250811,1130,1,,400,32505.12,25872.0,5433.12,1200.0
5129,1000006073,20250601,499,1,,2040,85188.6,69660.0,14628.6,900.0
5130,1000006074,20241230,1005,2,4.0,4,48714.6,40260.0,8454.6,0.0
5131,1000006075,20241220,727,1,,1133,57800.25,47025.0,9875.25,900.0
5132,1000006078,20250117,376,2,4.0,4,70857.6,58560.0,12297.6,0.0
5133,1000006080,20250619,724,2,4.0,4,47117.4,38940.0,8177.4,0.0
5134,1000006081,20241221,1406,1,,1598,18351.75,14175.0,2976.75,1200.0
5135,1000006082,20240126,979,2,4.0,4,58697.1,48510.0,10187.1,0.0
5136,1000006083,20240617,1307,2,4.0,4,39204.0,32400.0,6804.0,0.0
5137,1000006084,20240305,743,1,,2426,27588.0,22800.0,4788.0,0.0
5138,1000006085,20241221,947,1,,2070,31692.0,25200.0,5292.0,1200.0
5139,1000006086,20250328,443,1,,1151,26329.2,20520.0,4309.2,1500.0
5140,1000006087,20240502,921,2,2.0,2,84324.9,69690.0,14634.9,0.0
5141,1000006089,20250928,1132,2,4.0,4,27442.8,22680.0,4762.8,0.0
5142,1000006090,20250116,52,2,2.0,2,68244.0,56400.0,11844.0,0.0
5143,1000006091,20241128,1111,1,,1669,77328.36,62916.0,13212.36,1200.0
5144,1000006092,20240421,505,2,2.0,2,39204.0,32400.0,6804.0,0.0
5145,1000006093,20250519,1286,2,4.0,4,42688.8,35280.0,7408.8,0.0
5146,1000006094,20250630,220,1,,90,55513.88,44887.5,9426.38,1200.0
5147,1000006095,20250406,673,2,2.0,2,14229.6,11760.0,2469.6,0.0
5148,1000006096,20250714,557,1,,45,17535.0,13500.0,2835.0,1200.0
5149,1000006097,20250812,797,2,4.0,4,45738.0,37800.0,7938.0,0.0
5150,1000006098,20240801,596,1,,2679,15720.0,12000.0,2520.0,1200.0
5151,1000006099,20250324,1167,1,,1982,54261.0,44100.0,9261.0,900.0
5152,1000006100,20240702,658,1,,259,44188.8,35280.0,7408.8,1500.0
5153,1000006101,20240416,518,1,,1260,79462.8,64680.0,13582.8,1200.0
5154,1000006102,20240403,1318,1,,1314,52927.5,42750.0,8977.5,1200.0
5155,1000006103,20240619,721,2,3.0,3,29403.0,24300.0,5103.0,0.0
5156,1000006104,20250915,275,1,,2796,86958.75,70875.0,14883.75,1200.0
5157,1000006105,20250819,1310,2,4.0,4,13794.0,11400.0,2394.0,0.0
5158,1000006106,20250924,555,2,1.0,1,19057.5,15750.0,3307.5,0.0
5159,1000006107,20240926,1020,1,,387,56929.05,46305.0,9724.05,900.0
5160,1000006108,20240607,1013,1,,3137,29088.0,22800.0,4788.0,1500.0
5161,1000006109,20250521,415,2,2.0,2,42688.8,35280.0,7408.8,0.0
5162,1000006111,20240118,1426,1,,2318,43588.8,35280.0,7408.8,900.0
5163,1000006112,20250529,1269,2,1.0,1,41454.6,34260.0,7194.6,0.0
5164,1000006113,20240903,1230,1,,3099,33570.0,27000.0,5670.0,900.0
5165,1000006114,20241119,972,2,3.0,3,35574.0,29400.0,6174.0,0.0
5166,1000006115,20250916,1107,1,,2762,19004.62,14962.5,3142.12,900.0
5167,1000006116,20240902,788,1,,1655,16335.0,13500.0,2835.0,0.0
5168,1000006117,20240703,1120,1,,1597,50674.8,41880.0,8794.8,0.0
5169,1000006120,20250316,127,1,,2637,35503.5,28350.0,5953.5,1200.0
5170,1000006121,20240313,447,1,,680,58072.5,47250.0,9922.5,900.0
5171,1000006122,20240725,815,1,,2895,29940.0,24000.0,5040.0,900.0
5172,1000006123,20241213,882,1,,461,79608.0,64800.0,13608.0,1200.0
5173,1000006124,20250207,1213,1,,2662,19350.0,15000.0,3150.0,1200.0
5174,1000006125,20241129,1266,1,,1280,39233.85,31185.0,6548.85,1500.0
5175,1000006126,20241118,195,1,,2595,18987.0,14700.0,3087.0,1200.0
5176,1000006127,20241024,1128,2,3.0,3,49005.0,40500.0,8505.0,0.0
5177,1000006129,20241022,1054,1,,2520,68718.0,55800.0,11718.0,1200.0
5178,1000006130,20240924,887,1,,2387,16446.0,12600.0,2646.0,1200.0
5179,1000006132,20250323,1303,1,,977,37137.0,29700.0,6237.0,1200.0
5180,1000006133,20240519,545,1,,2602,30240.0,24000.0,5040.0,1200.0
5181,1000006137,20240805,740,1,,2541,35685.0,28500.0,5985.0,1200.0
5182,1000006138,20250418,1281,2,1.0,1,14229.6,11760.0,2469.6,0.0
5183,1000006139,20240628,347,2,3.0,3,53179.5,43950.0,9229.5,0.0
5184,1000006140,20240305,1385,1,,1768,58554.0,47400.0,9954.0,1200.0
5185,1000006141,20250417,547,2,4.0,4,28459.2,23520.0,4939.2,0.0
5186,1000006142,20240703,726,1,,2699,54261.0,44100.0,9261.0,900.0
5187,1000006144,20250206,914,1,,680,42282.0,34200.0,7182.0,900.0
5188,1000006145,20250804,896,1,,2464,110344.5,90450.0,18994.5,900.0
5189,1000006147,20240509,597,2,4.0,4,66429.0,54900.0,11529.0,0.0
5190,1000006148,20250411,195,1,,1874,79182.0,64200.0,13482.0,1500.0
5191,1000006149,20250823,1129,2,4.0,4,41382.0,34200.0,7182.0,0.0
5192,1000006150,20240114,713,1,,1395,52627.5,42750.0,8977.5,900.0
5193,1000006153,20240814,425,1,,774,49905.0,40500.0,8505.0,900.0
5194,1000006154,20240225,461,1,,2650,14520.0,12000.0,2520.0,0.0
5195,1000006155,20240927,804,2,1.0,1,47291.64,39084.0,8207.64,0.0
5196,1000006156,20250407,83,1,,704,97032.0,79200.0,16632.0,1200.0
5197,1000006157,20240408,376,2,3.0,3,53724.0,44400.0,9324.0,0.0
5198,1000006158,20240504,1429,1,,896,29461.08,24348.0,5113.08,0.0
5199,1000006159,20240818,1360,1,,1553,77430.0,63000.0,13230.0,1200.0
5200,1000006160,20250530,900,1,,545,33444.0,26400.0,5544.0,1500.0
5201,1000006161,20240208,1039,1,,58,29088.0,22800.0,4788.0,1500.0
5202,1000006162,20240922,1066,1,,2864,39204.0,32400.0,6804.0,0.0
5203,1000006163,20250616,165,2,4.0,4,42688.8,35280.0,7408.8,0.0
5204,1000006164,20250410,957,1,,881,15383.7,11970.0,2513.7,900.0
5205,1000006165,20250930,1335,1,,2897,123785.1,101310.0,21275.1,1200.0
5206,1000006166,20240818,442,2,1.0,1,57172.5,47250.0,9922.5,0.0
5207,1000006167,20240412,1443,2,1.0,1,26136.0,21600.0,4536.0,0.0
5208,1000006168,20240317,492,1,,1923,49116.0,39600.0,8316.0,1200.0
5209,1000006169,20240925,944,1,,2643,33570.0,27000.0,5670.0,900.0
5210,1000006170,20250516,370,1,,1299,32236.5,25650.0,5386.5,1200.0
5211,1000006171,20240703,516,1,,351,18742.5,14250.0,2992.5,1500.0
5212,1000006172,20240302,1392,1,,262,37137.0,29700.0,6237.0,1200.0
5213,1000006174,20240513,337,1,,100,44460.0,36000.0,7560.0,900.0
5214,1000006175,20250317,387,1,,521,17508.3,13230.0,2778.3,1500.0
5215,1000006176,20240701,281,1,,2619,27336.0,21600.0,4536.0,1200.0
5216,1000006177,20250421,628,1,,1308,16146.0,12600.0,2646.0,900.0
5217,1000006178,20250610,952,1,,2681,55950.0,45000.0,9450.0,1500.0
5218,1000006179,20240904,1340,1,,1101,52627.5,42750.0,8977.5,900.0
5219,1000006180,20240909,1076,1,,3174,77623.92,64152.0,13471.92,0.0
5220,1000006181,20240303,185,1,,41,57646.5,46650.0,9796.5,1200.0
